Date,Open,High,Low,Close*,Adj Close**,Volume
"Sep 11, 2018","25,841.14","26,019.92","25,754.32","25,971.06","25,971.06","265,960,000"
"Sep 10, 2018","25,991.91","26,039.96","25,854.13","25,857.07","25,857.07","252,170,000"
"Sep 07, 2018","25,951.02","26,002.99","25,818.39","25,916.54","25,916.54","281,350,000"
"Sep 06, 2018","25,973.02","26,073.68","25,880.84","25,995.87","25,995.87","262,380,000"
"Sep 05, 2018","25,919.84","26,011.22","25,871.04","25,974.99","25,974.99","289,210,000"
"Sep 04, 2018","25,916.07","25,971.77","25,805.95","25,952.48","25,952.48","254,600,000"
"Aug 31, 2018","25,964.85","26,028.83","25,879.77","25,964.82","25,964.82","273,440,000"
"Aug 30, 2018","26,099.01","26,104.37","25,934.80","25,986.92","25,986.92","240,440,000"
"Aug 29, 2018","26,082.53","26,167.94","26,035.30","26,124.57","26,124.57","214,960,000"
"Aug 28, 2018","26,092.70","26,122.24","26,037.85","26,064.02","26,064.02","211,470,000"
"Aug 27, 2018","25,882.71","26,067.57","25,882.71","26,049.64","26,049.64","220,510,000"
"Aug 24, 2018","25,688.58","25,826.05","25,688.58","25,790.35","25,790.35","200,330,000"
"Aug 23, 2018","25,714.86","25,762.56","25,608.02","25,656.98","25,656.98","213,270,000"
"Aug 22, 2018","25,825.06","25,836.16","25,722.43","25,733.60","25,733.60","200,480,000"
"Aug 21, 2018","25,786.99","25,888.82","25,784.90","25,822.29","25,822.29","241,620,000"
"Aug 20, 2018","25,727.70","25,790.17","25,716.41","25,758.69","25,758.69","248,570,000"
"Aug 17, 2018","25,550.80","25,728.16","25,521.66","25,669.32","25,669.32","284,160,000"
"Aug 16, 2018","25,294.97","25,607.34","25,294.97","25,558.73","25,558.73","342,430,000"
"Aug 15, 2018","25,235.37","25,235.37","24,965.77","25,162.41","25,162.41","295,810,000"
"Aug 14, 2018","25,215.69","25,339.51","25,201.87","25,299.92","25,299.92","219,210,000"
"Aug 13, 2018","25,327.19","25,381.39","25,153.93","25,187.70","25,187.70","219,990,000"
"Aug 10, 2018","25,401.19","25,401.19","25,222.88","25,313.14","25,313.14","234,480,000"
"Aug 09, 2018","25,589.79","25,613.31","25,492.69","25,509.23","25,509.23","214,970,000"
"Aug 08, 2018","25,615.72","25,634.11","25,557.48","25,583.75","25,583.75","217,770,000"
"Aug 07, 2018","25,551.65","25,692.72","25,551.65","25,628.91","25,628.91","239,910,000"
"Aug 06, 2018","25,437.43","25,540.02","25,381.38","25,502.18","25,502.18","238,990,000"
"Aug 03, 2018","25,360.37","25,467.90","25,325.17","25,462.58","25,462.58","239,020,000"
"Aug 02, 2018","25,256.45","25,360.48","25,120.07","25,326.16","25,326.16","307,700,000"
"Aug 01, 2018","25,461.63","25,488.80","25,278.32","25,333.82","25,333.82","315,880,000"
"Jul 31, 2018","25,345.21","25,490.98","25,345.21","25,415.19","25,415.19","348,700,000"
"Jul 30, 2018","25,439.32","25,500.16","25,287.38","25,306.83","25,306.83","296,880,000"
"Jul 27, 2018","25,520.52","25,580.22","25,370.07","25,451.06","25,451.06","329,680,000"
"Jul 26, 2018","25,468.55","25,587.24","25,463.16","25,527.07","25,527.07","297,530,000"
"Jul 25, 2018","25,183.70","25,432.87","25,113.55","25,414.10","25,414.10","273,670,000"
"Jul 24, 2018","25,092.43","25,286.62","25,092.43","25,241.94","25,241.94","274,940,000"
"Jul 23, 2018","25,036.90","25,081.45","24,983.33","25,044.29","25,044.29","228,820,000"
"Jul 20, 2018","25,041.14","25,124.10","24,986.35","25,058.12","25,058.12","274,080,000"
"Jul 19, 2018","25,139.15","25,154.17","25,052.62","25,064.50","25,064.50","285,760,000"
"Jul 18, 2018","25,133.79","25,215.32","25,101.12","25,199.29","25,199.29","252,870,000"
"Jul 17, 2018","25,033.92","25,155.39","24,989.61","25,119.89","25,119.89","250,450,000"
"Jul 16, 2018","25,025.58","25,072.41","24,979.64","25,064.36","25,064.36","231,270,000"
"Jul 13, 2018","24,926.07","25,043.21","24,890.06","25,019.41","25,019.41","255,520,000"
"Jul 12, 2018","24,802.90","24,939.97","24,802.90","24,924.89","24,924.89","233,150,000"
"Jul 11, 2018","24,789.48","24,815.16","24,663.82","24,700.45","24,700.45","237,370,000"
"Jul 10, 2018","24,806.97","24,945.38","24,806.97","24,919.66","24,919.66","235,040,000"
"Jul 09, 2018","24,519.20","24,796.52","24,518.43","24,776.59","24,776.59","240,580,000"
"Jul 06, 2018","24,352.47","24,520.29","24,281.47","24,456.48","24,456.48","219,450,000"
"Jul 05, 2018","24,285.82","24,372.80","24,177.44","24,356.74","24,356.74","237,670,000"
"Jul 03, 2018","24,359.39","24,444.88","24,150.85","24,174.82","24,174.82","160,960,000"
"Jul 02, 2018","24,161.53","24,319.42","24,077.56","24,307.18","24,307.18","244,110,000"
"Jun 29, 2018","24,323.93","24,509.52","24,269.71","24,271.41","24,271.41","329,070,000"
"Jun 28, 2018","24,064.19","24,308.16","23,997.21","24,216.05","24,216.05","305,020,000"
"Jun 27, 2018","24,303.11","24,569.02","24,115.82","24,117.59","24,117.59","313,790,000"
"Jun 26, 2018","24,281.89","24,384.21","24,241.22","24,283.11","24,283.11","301,130,000"
"Jun 25, 2018","24,463.73","24,463.73","24,084.39","24,252.80","24,252.80","439,130,000"
"Jun 22, 2018","24,526.97","24,663.18","24,526.97","24,580.89","24,580.89","473,970,000"
"Jun 21, 2018","24,639.21","24,639.21","24,406.63","24,461.70","24,461.70","349,570,000"
"Jun 20, 2018","24,771.17","24,804.76","24,628.39","24,657.80","24,657.80","359,520,000"
"Jun 19, 2018","24,763.59","24,763.59","24,567.75","24,700.21","24,700.21","376,380,000"
"Jun 18, 2018","24,944.28","25,003.10","24,825.77","24,987.47","24,987.47","337,070,000"
"Jun 15, 2018","25,116.71","25,130.82","24,894.38","25,090.48","25,090.48","659,370,000"
"Jun 14, 2018","25,254.65","25,332.50","25,138.60","25,175.31","25,175.31","341,170,000"
"Jun 13, 2018","25,328.65","25,362.07","25,191.42","25,201.20","25,201.20","329,700,000"
"Jun 12, 2018","25,346.82","25,364.37","25,247.04","25,320.73","25,320.73","265,750,000"
"Jun 11, 2018","25,336.67","25,402.83","25,290.20","25,322.31","25,322.31","276,740,000"
"Jun 08, 2018","25,209.29","25,325.63","25,165.70","25,316.53","25,316.53","317,510,000"
"Jun 07, 2018","25,192.14","25,326.09","25,164.48","25,241.41","25,241.41","357,680,000"
"Jun 06, 2018","24,854.14","25,146.46","24,854.14","25,146.39","25,146.39","316,090,000"
"Jun 05, 2018","24,820.12","24,838.78","24,710.82","24,799.98","24,799.98","306,340,000"
"Jun 04, 2018","24,727.55","24,859.37","24,722.14","24,813.69","24,813.69","340,400,000"
"Jun 01, 2018","24,542.09","24,673.60","24,542.09","24,635.21","24,635.21","315,710,000"
"May 31, 2018","24,620.79","24,620.79","24,352.15","24,415.84","24,415.84","429,740,000"
"May 30, 2018","24,467.83","24,714.48","24,459.09","24,667.78","24,667.78","324,870,000"
"May 29, 2018","24,606.59","24,635.18","24,247.84","24,361.45","24,361.45","395,810,000"
"May 25, 2018","24,781.29","24,824.22","24,687.81","24,753.09","24,753.09","257,210,000"
"May 24, 2018","24,877.36","24,877.36","24,605.90","24,811.76","24,811.76","347,050,000"
"May 23, 2018","24,757.71","24,889.46","24,667.12","24,886.81","24,886.81","399,610,000"
"May 22, 2018","25,047.55","25,064.99","24,812.06","24,834.41","24,834.41","288,200,000"
"May 21, 2018","24,883.06","25,086.49","24,883.06","25,013.29","25,013.29","308,920,000"
"May 18, 2018","24,707.72","24,774.97","24,664.87","24,715.09","24,715.09","269,700,000"
"May 17, 2018","24,752.40","24,839.49","24,639.40","24,713.98","24,713.98","314,650,000"
"May 16, 2018","24,722.32","24,801.19","24,672.79","24,768.93","24,768.93","280,810,000"
"May 15, 2018","24,809.55","24,809.55","24,629.39","24,706.41","24,706.41","301,900,000"
"May 14, 2018","24,879.37","24,994.19","24,862.52","24,899.41","24,899.41","282,860,000"
"May 11, 2018","24,758.64","24,868.65","24,717.50","24,831.17","24,831.17","274,150,000"
"May 10, 2018","24,591.66","24,794.99","24,575.91","24,739.53","24,739.53","304,210,000"
"May 09, 2018","24,399.18","24,586.48","24,323.87","24,542.54","24,542.54","361,580,000"
"May 08, 2018","24,341.35","24,412.34","24,198.34","24,360.21","24,360.21","344,940,000"
"May 07, 2018","24,317.66","24,479.45","24,263.42","24,357.32","24,357.32","307,670,000"
"May 04, 2018","23,865.22","24,333.35","23,778.87","24,262.51","24,262.51","329,480,000"
"May 03, 2018","23,836.23","23,996.15","23,531.31","23,930.15","23,930.15","389,240,000"
"May 02, 2018","24,097.63","24,185.52","23,886.30","23,924.98","23,924.98","385,350,000"
"May 01, 2018","24,117.29","24,117.29","23,808.19","24,099.05","24,099.05","380,070,000"
,,,,,,
